周期,信号日期,排名,评分,股票代码,股票名称,买入日期,买入价,买入股数,买入金额,止盈价,止损价,卖出日期,卖出价,卖出金额,持股天数,退出原因,买入费,卖出费,总手续费,净收益金额,收益率%,买前现金,卖后现金
2021-至今连续,2024-05-14,1,76.60448505225857,300721,怡达股份,2024-05-15,12.5,8400,105000.0,13.75,12.0,2024-05-28,13.75,115500.0,10,止盈,27.3,87.78,115.08,10384.92,9.89,105925.65,116310.57
2021-至今连续,2024-05-29,7,63.16057553956834,000702,正虹科技,2024-05-30,5.83,19900,116017.0,6.413,5.597,2024-05-31,5.28,105072.0,2,止损(低开),30.16,79.85,110.02,-11055.02,-9.53,116310.57,105255.55
2021-至今连续,2024-06-03,1,88.73467259339688,300644,南京聚隆,2024-06-04,22.6,4600,103960.0,24.86,21.696,2024-06-05,21.696,99801.6,2,止损,27.03,75.85,102.88,-4261.28,-4.1,105255.55,100994.27
2021-至今连续,2024-06-06,7,90.77744820644664,300611,美力科技,2024-06-07,7.5,13400,100500.0,8.25,7.2,2024-06-25,7.19,96346.0,12,止损(低开),26.13,73.22,99.35,-4253.35,-4.23,100994.27,96740.92
2021-至今连续,2024-06-27,9,87.6900488433177,600345,长江通信,2024-06-28,18.09,5300,95877.0,19.899,17.366,2024-07-03,17.366,92041.92,4,止损,24.93,69.95,94.88,-3929.96,-4.1,96740.92,92810.96
2021-至今连续,2024-07-05,5,95.01622588223285,001696,宗申动力,2024-07-08,9.8,9400,92120.0,10.78,9.408,2024-07-09,9.408,88435.2,2,止损,23.95,67.21,91.16,-3775.96,-4.1,92810.96,89034.99
2021-至今连续,2024-07-10,44,73.73814955943237,300730,科创信息,2024-07-11,10.41,8500,88485.0,11.451,9.994,2024-07-12,11.451,97333.5,2,止盈,23.01,73.97,96.98,8751.52,9.89,89034.99,97786.51
2021-至今连续,2024-07-17,47,63.81200891693668,001336,楚环科技,2024-07-18,16.21,6000,97260.0,17.831,15.562,2024-07-24,15.562,93369.6,5,止损,25.29,70.96,96.25,-3986.65,-4.1,97786.51,93799.87
2021-至今连续,2024-07-25,4,96.36262993271872,300469,信息发展,2024-07-26,12.58,7400,93092.0,13.838,12.077,2024-08-05,12.077,89368.32,7,止损,24.2,67.92,92.12,-3815.8,-4.1,93799.87,89984.06
2021-至今连续,2024-08-08,2,90.64945007201534,300641,正丹股份,2024-08-09,21.81,4100,89421.0,23.991,20.938,2024-08-15,20.938,85844.16,5,止损,23.25,65.24,88.49,-3665.33,-4.1,89984.06,86318.73
2021-至今连续,2024-08-15,5,84.97876597229329,301606,绿联科技,2024-08-16,29.9,2800,83720.0,32.89,28.704,2024-08-19,28.35,79380.0,2,止损(低开),21.77,60.33,82.1,-4422.1,-5.28,86318.73,81896.64
2021-至今连续,2024-08-21,7,87.41352616360281,300411,金盾股份,2024-08-22,10.23,8000,81840.0,11.253,9.821,2024-08-23,9.821,78566.4,2,止损,21.28,59.71,80.99,-3354.59,-4.1,81896.64,78542.05
2021-至今连续,2024-08-23,20,65.38953736654804,300718,长盛轴承,2024-08-26,12.7,6100,77470.0,13.97,12.192,2024-08-30,13.97,85217.0,5,止盈,20.14,64.76,84.91,7662.09,9.89,78542.05,86204.14
2021-至今连续,2024-09-02,5,87.15111280770527,000628,高新发展,2024-09-03,35.16,2400,84384.0,38.676,33.754,2024-09-09,38.676,92822.4,5,止盈,21.94,70.55,92.48,8345.92,9.89,86204.14,94550.05
2021-至今连续,2024-09-10,1,94.06392146863844,603004,鼎龙科技,2024-09-11,16.12,5800,93496.0,17.732,15.475,2024-09-27,17.732,102845.6,11,止盈,24.31,78.16,102.47,9247.13,9.89,94550.05,103797.18
2021-至今连续,2024-10-11,2,89.84034329788108,300624,万兴科技,2024-10-14,55.4,1800,99720.0,60.94,53.184,2024-10-15,60.94,109692.0,2,止盈,25.93,83.37,109.29,9862.71,9.89,103797.18,113659.89
2021-至今连续,2024-10-15,1,88.73268077345634,688166,博瑞医药,2024-10-16,29.01,3900,113139.0,31.911,27.85,2024-10-17,31.911,124452.9,2,止盈,29.42,94.58,124.0,11189.9,9.89,113659.89,124849.79
2021-至今连续,2024-10-17,10,81.62816077491685,301499,维科精密,2024-10-18,25.97,4800,124656.0,28.567,24.931,2024-10-22,28.567,137121.6,3,止盈,32.41,104.21,136.62,12328.98,9.89,124849.79,137178.77
2021-至今连续,2024-10-24,1,67.39864891875595,300468,四方精创,2024-10-25,22.21,6100,135481.0,24.431,21.322,2024-10-28,21.29,129869.0,2,止损(低开),35.23,98.7,133.93,-5745.93,-4.24,137178.77,131432.84
2021-至今连续,2024-11-01,1,79.84073227657298,300337,银邦股份,2024-11-04,17.0,7700,130900.0,18.7,16.32,2024-11-05,18.7,143990.0,2,止盈,34.03,109.43,143.47,12946.53,9.89,131432.84,144379.37
2021-至今连续,2024-11-05,1,68.97676462396403,600198,大唐电信,2024-11-06,12.65,11400,144210.0,13.915,12.144,2024-11-07,12.0,136800.0,2,止损(低开),37.49,103.97,141.46,-7551.46,-5.24,144379.37,136827.91
2021-至今连续,2024-11-13,1,60.052668658918215,603196,璞源材料,2024-11-14,14.88,9100,135408.0,16.368,14.285,2024-11-15,14.2,129220.0,2,止损(低开),35.21,98.21,133.41,-6321.41,-4.67,136827.91,130506.5
2021-至今连续,2024-11-15,1,85.06864864864865,002510,天汽模,2024-11-18,6.1,21300,129930.0,6.71,5.856,2024-11-20,6.71,142923.0,3,止盈,33.78,108.62,142.4,12850.6,9.89,130506.5,143357.1
2021-至今连续,2024-11-22,1,93.05776327137067,002388,新亚制程,2024-11-25,4.32,33100,142992.0,4.752,4.147,2024-11-26,4.12,136372.0,2,止损(低开),37.18,103.64,140.82,-6760.82,-4.73,143357.1,136596.27
2021-至今连续,2024-11-27,2,87.92522427403111,603079,圣达生物,2024-11-28,15.28,8900,135992.0,16.808,14.669,2024-12-11,16.808,149591.2,10,止盈,35.36,113.69,149.05,13450.15,9.89,136596.27,150046.43
2021-至今连续,2024-12-11,1,82.51705123020592,002301,齐心集团,2024-12-12,8.17,18300,149511.0,8.987,7.843,2024-12-13,8.987,164462.1,2,止盈,38.87,124.99,163.86,14787.24,9.89,150046.43,164833.66
2021-至今连续,2024-12-13,2,55.73967542503865,002312,川发龙蟒,2024-12-16,16.35,10000,163500.0,17.985,15.696,2024-12-18,17.985,179850.0,3,止盈,42.51,136.69,179.2,16170.8,9.89,164833.66,181004.47
2021-至今连续,2024-12-18,1,82.16477732793523,600979,广安爱众,2024-12-19,5.6,32300,180880.0,6.16,5.376,2024-12-20,5.33,172159.0,2,止损(低开),47.03,130.84,177.87,-8898.87,-4.92,181004.47,172105.6
2021-至今连续,2024-12-20,1,95.34571763266368,002862,实丰文化,2024-12-23,32.61,5200,169572.0,35.871,31.306,2024-12-24,29.12,151424.0,2,止损(低开),44.09,115.08,159.17,-18307.17,-10.79,172105.6,153798.43
2021-至今连续,2024-12-25,7,80.53273699203444,300355,蒙草生态,2024-12-26,5.45,28200,153690.0,5.995,5.232,2024-12-31,5.232,147542.4,4,止损,39.96,112.13,152.09,-6299.69,-4.1,153798.43,147498.73
2021-至今连续,2024-12-31,12,82.20927036473799,301566,达利凯普,2025-01-02,16.6,8800,146080.0,18.26,15.936,2025-01-03,15.936,140236.8,2,止损,37.98,106.58,144.56,-5987.76,-4.1,147498.73,141510.97
2021-至今连续,2025-03-27,1,88.00198027608546,300895,铜牛信息,2025-03-28,47.94,2900,139026.0,52.734,46.022,2025-03-31,52.734,152928.6,2,止盈,36.15,116.23,152.37,13750.23,9.89,141510.97,155261.2
2021-至今连续,2025-04-07,1,86.0196975425331,300798,锦鸡股份,2025-04-08,6.25,24800,155000.0,6.875,6.0,2025-04-09,6.0,148800.0,2,止损,40.3,113.09,153.39,-6353.39,-4.1,155261.2,148907.81
2021-至今连续,2025-04-29,2,87.91359875030673,001256,炜冈科技,2025-04-30,21.1,7000,147700.0,23.21,20.256,2025-05-06,23.21,162470.0,2,止盈,38.4,123.48,161.88,14608.12,9.89,148907.81,163515.93
2021-至今连续,2025-05-13,1,92.84300086358196,003003,天元股份,2025-05-14,11.69,13900,162491.0,12.859,11.222,2025-05-27,12.859,178740.1,10,止盈,42.25,135.84,178.09,16071.01,9.89,163515.93,179586.94
2021-至今连续,2025-05-27,1,94.95502602104416,002813,路畅科技,2025-05-28,23.42,7600,177992.0,25.762,22.483,2025-06-10,22.483,170872.32,9,止损,46.28,129.86,176.14,-7295.82,-4.1,179586.94,172291.12
2021-至今连续,2025-06-10,1,92.62299817955164,002136,安纳达,2025-06-11,10.71,16000,171360.0,11.781,10.282,2025-06-19,10.282,164505.6,7,止损,44.55,125.02,169.58,-7023.98,-4.1,172291.12,165267.15
2021-至今连续,2025-06-19,4,90.42296594756716,001230,劲旅环境,2025-06-20,19.84,8300,164672.0,21.824,19.046,2025-07-07,21.824,181139.2,12,止盈,42.81,137.67,180.48,16286.72,9.89,165267.15,181553.87
2021-至今连续,2025-07-10,1,91.211876782926,002826,易明医药,2025-07-11,17.97,10100,181497.0,19.767,17.251,2025-07-23,19.767,199646.7,9,止盈,47.19,151.73,198.92,17950.78,9.89,181553.87,199504.64
2021-至今连续,2025-07-28,1,96.56889583295084,000607,华媒控股,2025-07-29,4.92,40500,199260.0,5.412,4.723,2025-07-30,4.723,191289.6,2,止损,51.81,145.38,197.19,-8167.59,-4.1,199504.64,191337.06
2021-至今连续,2025-08-01,1,98.02400432562187,001298,好上好,2025-08-04,28.1,6800,191080.0,30.91,26.976,2025-08-07,30.91,210188.0,4,止盈,49.68,159.74,209.42,18898.58,9.89,191337.06,210235.63
2021-至今连续,2025-08-08,3,90.9330292065886,001226,拓山重工,2025-08-11,36.37,5700,207309.0,40.007,34.915,2025-08-15,34.9,198930.0,5,止损(低开),53.9,151.19,205.09,-8584.09,-4.14,210235.63,201651.55
2021-至今连续,2025-08-15,1,95.31105678688904,300069,金利华电,2025-08-18,21.6,9300,200880.0,23.76,20.736,2025-08-27,20.736,192844.8,8,止损,52.23,146.56,198.79,-8233.99,-4.1,201651.55,193417.56
2021-至今连续,2025-08-27,4,84.22265757288554,002795,永和智控,2025-08-28,4.92,39300,193356.0,5.412,4.723,2025-09-17,5.0,196500.0,15,到期,50.27,149.34,199.61,2944.39,1.52,193417.56,196361.94
2021-至今连续,2025-09-18,2,84.81156932077535,300192,科德教育,2025-09-19,19.33,10100,195233.0,21.263,18.557,2025-09-29,18.557,187423.68,7,止损,50.76,142.44,193.2,-8002.52,-4.1,196361.94,188359.42
2021-至今连续,2025-09-29,4,86.69114149558129,300111,向日葵,2025-09-30,7.58,24800,187984.0,8.338,7.277,2025-10-10,7.277,180464.64,3,止损,48.88,137.15,186.03,-7705.39,-4.1,188359.42,180654.03
2021-至今连续,2025-10-13,2,89.06618622936527,301488,豪恩汽电,2025-10-14,157.0,1100,172700.0,172.7,150.72,2025-10-15,149.9,164890.0,2,止损(低开),44.9,125.32,170.22,-7980.22,-4.62,180654.03,172673.81
2021-至今连续,2025-10-16,4,85.77294532153266,600376,首开股份,2025-10-17,6.0,28700,172200.0,6.6,5.76,2025-10-21,6.6,189420.0,3,止盈,44.77,143.96,188.73,17031.27,9.89,172673.81,189705.08
2021-至今连续,2025-10-21,5,79.01158750646238,301137,哈焊华通,2025-10-22,44.68,4200,187656.0,49.148,42.893,2025-10-23,49.148,206421.6,2,止盈,48.79,156.88,205.67,18559.93,9.89,189705.08,208265.01
2021-至今连续,2025-10-23,3,85.98081444927367,300141,和顺电气,2025-10-24,11.45,18100,207245.0,12.595,10.992,2025-11-05,12.595,227969.5,9,止盈,53.88,173.26,227.14,20497.36,9.89,208265.01,228762.37
2021-至今连续,2025-11-06,1,90.57961763062478,301117,佳缘科技,2025-11-07,31.62,7200,227664.0,34.782,30.355,2025-11-10,34.782,250430.4,2,止盈,59.19,190.33,249.52,22516.88,9.89,228762.37,251279.25
2021-至今连续,2025-11-14,2,84.92752293577982,603759,海天股份,2025-11-17,11.34,22100,250614.0,12.474,10.886,2025-11-19,10.886,240589.44,3,止损,65.16,182.85,248.01,-10272.57,-4.1,251279.25,241006.68
2021-至今连续,2025-11-21,2,90.27814726405278,300680,隆盛科技,2025-11-24,42.4,5600,237440.0,46.64,40.704,2025-11-26,46.64,261184.0,3,止盈,61.73,198.5,260.23,23483.77,9.89,241006.68,264490.45
2021-至今连续,2025-11-26,1,93.14717672012404,000572,海马汽车,2025-11-27,8.77,30100,263977.0,9.647,8.419,2025-12-02,9.647,290374.7,4,止盈,68.63,220.68,289.32,26108.38,9.89,264490.45,290598.83
2021-至今连续,2025-12-02,4,86.6571587389353,688237,超卓航科,2025-12-03,45.97,6300,289611.0,50.567,44.131,2025-12-05,50.567,318572.1,3,止盈,75.3,242.11,317.41,28643.69,9.89,290598.83,319242.52
2021-至今连续,2025-12-09,1,92.65883367543942,002759,天际股份,2025-12-10,35.0,9100,318500.0,38.5,33.6,2025-12-12,33.6,305760.0,3,止损,82.81,232.38,315.19,-13055.19,-4.1,319242.52,306187.33
2021-至今连续,2025-12-12,3,91.89601944484052,301001,凯淳股份,2025-12-15,29.3,10400,304720.0,32.23,28.128,2025-12-16,28.128,292531.2,2,止损,79.23,222.32,301.55,-12490.35,-4.1,306187.33,293696.98
2021-至今连续,2025-12-16,1,89.15400184594458,605299,舒华体育,2025-12-17,11.81,24800,292888.0,12.991,11.338,2025-12-18,11.32,280736.0,2,止损(低开),76.15,213.36,289.51,-12441.51,-4.25,293696.98,281255.47
2021-至今连续,2025-12-18,12,84.22214514029662,002235,安妮股份,2025-12-19,10.4,27000,280800.0,11.44,9.984,2025-12-25,11.44,308880.0,5,止盈,73.01,234.75,307.76,27772.24,9.89,281255.47,309027.71
2021-至今连续,2025-12-25,2,87.53054802813807,600250,南京商旅,2025-12-26,11.99,25700,308143.0,13.189,11.51,2025-12-30,11.51,295817.28,3,止损,80.12,224.82,304.94,-12630.66,-4.1,309027.71,296397.05
2021-至今连续,2025-12-31,2,85.35959272843911,002910,庄园牧场,2026-01-05,11.11,26600,295526.0,12.221,10.666,2026-01-15,12.221,325078.6,9,止盈,76.84,247.06,323.9,29228.7,9.89,296397.05,325625.76
2021-至今连续,2026-01-15,2,89.89164300528765,301687,新广益,2026-01-16,63.01,5100,321351.0,69.311,60.49,2026-01-28,60.49,308496.96,9,止损,83.55,234.46,318.01,-13172.05,-4.1,325625.76,312453.71
2021-至今连续,2026-01-29,4,85.69772786068849,301023,奕帆传动,2026-01-30,47.17,6600,311322.0,51.887,45.283,2026-02-27,47.08,310728.0,15,到期,80.94,236.15,317.1,-911.1,-0.29,312453.71,311542.61
2021-至今连续,2026-03-02,1,96.7841050296001,605033,美邦股份,2026-03-03,23.6,13100,309160.0,25.96,22.656,2026-03-04,22.55,295405.0,2,止损(低开),80.38,224.51,304.89,-14059.89,-4.55,311542.61,297482.72
2021-至今连续,2026-03-04,1,98.48868947809572,300986,志特新材,2026-03-05,28.01,10600,296906.0,30.811,26.89,2026-03-09,26.59,281854.0,3,止损(低开),77.2,214.21,291.4,-15343.4,-5.17,297482.72,282139.32
2021-至今连续,2026-03-09,9,85.23720538437694,688680,海优新材,2026-03-10,51.86,5400,280044.0,57.046,49.786,2026-03-16,49.77,268758.0,5,止损(低开),72.81,204.26,277.07,-11563.07,-4.13,282139.32,270576.25
2021-至今连续,2026-03-16,9,87.97612979265564,301226,祥明智能,2026-03-17,35.1,7700,270270.0,38.61,33.696,2026-03-18,43.03,331331.0,2,止盈(高开),70.27,251.81,322.08,60738.92,22.47,270576.25,331315.17
2021-至今连续,2026-03-19,1,94.6338959000766,300461,田中精机,2026-03-20,44.07,7500,330525.0,48.477,42.307,2026-03-23,42.307,317304.0,2,止损,85.94,241.15,327.09,-13548.09,-4.1,331315.17,317767.08
2021-至今连续,2026-03-23,1,95.7775035118479,600345,长江通信,2026-03-24,35.8,8800,315040.0,39.38,34.368,2026-03-25,39.38,346544.0,2,止盈,81.91,263.37,345.28,31158.72,9.89,317767.08,348925.79
2021-至今连续,2026-03-26,7,88.31475453649368,002413,雷科防务,2026-03-27,12.35,28200,348270.0,13.585,11.856,2026-03-31,13.585,383097.0,3,止盈,90.55,291.15,381.7,34445.3,9.89,348925.79,383371.09
2021-至今连续,2026-03-31,14,84.72187626346081,301687,新广益,2026-04-01,52.5,7300,383250.0,57.75,50.4,2026-04-03,50.4,367920.0,3,止损,99.64,279.62,379.26,-15709.26,-4.1,383371.09,367661.83
2021-至今连续,2026-04-03,12,86.88566185083954,600722,金牛化工,2026-04-07,13.46,27300,367458.0,14.806,12.922,2026-04-08,14.806,404203.8,2,止盈,95.54,307.19,402.73,36343.07,9.89,367661.83,404004.89
2021-至今连续,2026-04-08,7,73.16534866586244,002150,正泰电源,2026-04-09,29.5,13600,401200.0,32.45,28.32,2026-04-10,32.99,448664.0,2,止盈(高开),104.31,340.98,445.3,47018.7,11.72,404004.89,451023.6
2021-至今连续,2026-04-10,12,70.76744193690529,603017,中衡设计,2026-04-13,13.36,33700,450232.0,14.696,12.826,2026-04-16,12.826,432222.72,4,止损,117.06,328.49,445.55,-18454.83,-4.1,451023.6,432568.77
2021-至今连续,2026-04-20,5,83.36379310344829,600636,退市国化,2026-04-21,5.69,76000,432440.0,6.259,5.462,2026-04-22,6.259,475684.0,2,止盈,112.43,361.52,473.95,42770.05,9.89,432568.77,475338.81
2021-至今连续,2026-04-23,1,91.42458896660078,603787,新日股份,2026-04-24,12.0,39600,475200.0,13.2,11.52,2026-05-14,11.52,456192.0,12,止损,123.55,346.71,470.26,-19478.26,-4.1,475338.81,455860.55
2021-至今连续,2026-05-15,5,84.52134032750715,605287,德才股份,2026-05-18,48.1,9400,452140.0,52.91,46.176,2026-05-25,52.91,497354.0,6,止盈,117.56,377.99,495.55,44718.45,9.89,455860.55,500579.01
2021-至今连续,2026-05-25,7,92.62219496417076,603399,永杉锂业,2026-05-26,17.27,28900,499103.0,18.997,16.579,2026-05-28,16.579,479138.88,3,止损,129.77,364.15,493.91,-20458.03,-4.1,500579.01,480120.98
2021-至今连续,2026-05-28,21,86.30126423094914,603520,司太立,2026-05-29,10.79,44400,479076.0,11.869,10.358,2026-06-01,10.25,455100.0,2,止损(低开),124.56,345.88,470.44,-24446.44,-5.1,480120.98,455674.54
2021-至今连续,2026-06-01,10,90.36383829897214,002902,铭普光磁,2026-06-02,31.72,14300,453596.0,34.892,30.451,2026-06-05,34.892,498955.6,4,止盈,117.93,379.21,497.14,44862.46,9.89,455674.54,500537.0
2021-至今连续,2026-06-08,15,87.52597682829777,688512,慧智微,2026-06-09,12.68,39400,499592.0,13.948,12.173,2026-06-12,13.98,550812.0,4,止盈(高开),129.89,418.62,548.51,50671.49,10.14,500537.0,551208.49
2021-至今连续,2026-06-12,3,95.7460736226124,300959,线上线下,2026-06-15,167.93,3200,537376.0,184.723,161.213,2026-06-17,161.213,515880.96,3,止损,139.72,392.07,531.79,-22026.83,-4.1,551208.49,529181.66
